사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6477104,2018091,4213010700,42130005  ,강원도 원주시5,강원도 원주시 단구동(원주의료원사거리 부근),3,7,0,0,7,0,127.9478264,37.33205277,"{""type"":""Polygon"",""coordinates"":[[[127.94962302,37.33205277],[127.94958849,37.33177407],[127.94948626,37.33150608],[127.94932023,37.3312591],[127.94909679,37.33104262],[127.94882454,37.33086496],[127.94851393,37.33073294],[127.94817689,37.33065165],[127.94782639,37.3306242],[127.94747588,37.33065165],[127.94713884,37.33073294],[127.94682823,37.33086496],[127.94655598,37.33104262],[127.94633254,37.3312591],[127.94616651,37.33150608],[127.94606428,37.33177407],[127.94602975,37.33205277],[127.94606428,37.33233147],[127.94616651,37.33259946],[127.94633254,37.33284644],[127.94655598,37.33306291],[127.94682823,37.33324057],[127.94713884,37.33337258],[127.94747588,37.33345387],[127.94782639,37.33348132],[127.94817689,37.33345387],[127.94851393,37.33337258],[127.94882454,37.33324057],[127.94909679,37.33306291],[127.94932023,37.33284644],[127.94948626,37.33259946],[127.94958849,37.33233147],[127.94962302,37.33205277]]]}"
6477167,2018091,4221010600,42210001  ,강원도 속초시1,강원도 속초시 교동(칼스베드모텔 부근),3,6,0,2,4,0,128.5644051,38.20691975,"{""type"":""Polygon"",""coordinates"":[[[128.56620168,38.20691975],[128.56616716,38.20664432],[128.56606492,38.20637949],[128.56589889,38.20613541],[128.56567546,38.20592147],[128.5654032,38.2057459],[128.56509259,38.20561544],[128.56475556,38.2055351],[128.56440505,38.20550797],[128.56405455,38.2055351],[128.56371751,38.20561544],[128.5634069,38.2057459],[128.56313464,38.20592147],[128.56291121,38.20613541],[128.56274518,38.20637949],[128.56264294,38.20664432],[128.56260842,38.20691975],[128.56264294,38.20719517],[128.56274518,38.20746],[128.56291121,38.20770407],[128.56313464,38.207918],[128.5634069,38.20809357],[128.56371751,38.20822403],[128.56405455,38.20830437],[128.56440505,38.20833149],[128.56475556,38.20830437],[128.56509259,38.20822403],[128.5654032,38.20809357],[128.56567546,38.207918],[128.56589889,38.20770407],[128.56606492,38.20746],[128.56616716,38.20719517],[128.56620168,38.20691975]]]}"
6477470,2018091,4221010300,42210002  ,강원도 속초시2,강원도 속초시 중앙동(공설운동장오거리 부근),3,9,0,1,8,0,128.5846014,38.20800917,"{""type"":""Polygon"",""coordinates"":[[[128.58639808,38.20800917],[128.58636356,38.20773375],[128.58626132,38.20746892],[128.58609529,38.20722484],[128.58587186,38.20701091],[128.5855996,38.20683534],[128.58528899,38.20670488],[128.58495195,38.20662454],[128.58460145,38.20659742],[128.58425094,38.20662454],[128.58391391,38.20670488],[128.58360329,38.20683534],[128.58333104,38.20701091],[128.58310761,38.20722484],[128.58294158,38.20746892],[128.58283934,38.20773375],[128.58280482,38.20800917],[128.58283934,38.20828458],[128.58294158,38.20854942],[128.58310761,38.20879348],[128.58333104,38.20900741],[128.58360329,38.20918298],[128.58391391,38.20931343],[128.58425094,38.20939377],[128.58460145,38.20942089],[128.58495195,38.20939377],[128.58528899,38.20931343],[128.5855996,38.20918298],[128.58587186,38.20900741],[128.58609529,38.20879348],[128.58626132,38.20854942],[128.58636356,38.20828458],[128.58639808,38.20800917]]]}"
6477258,2018091,4311210900,43112001  ,충청북도 청주시 서원구1,충청북도 청주시 서원구 개신동(한진신세대아파트 부근),6,22,0,4,18,0,127.4627775,36.62734983,"{""type"":""Polygon"",""coordinates"":[[[127.46457417,36.62734983],[127.46453965,36.62706854],[127.46443741,36.62679806],[127.46427139,36.62654878],[127.46404795,36.62633028],[127.4637757,36.62615097],[127.46346508,36.62601772],[127.46312805,36.62593567],[127.46277754,36.62590796],[127.46242704,36.62593567],[127.46209,36.62601772],[127.46177939,36.62615097],[127.46150713,36.62633028],[127.4612837,36.62654878],[127.46111767,36.62679806],[127.46101543,36.62706854],[127.46098091,36.62734983],[127.46101543,36.62763112],[127.46111767,36.6279016],[127.4612837,36.62815088],[127.46150713,36.62836937],[127.46177939,36.62854868],[127.46209,36.62868192],[127.46242704,36.62876397],[127.46277754,36.62879167],[127.46312805,36.62876397],[127.46346508,36.62868192],[127.4637757,36.62854868],[127.46404795,36.62836937],[127.46427139,36.62815088],[127.46443741,36.6279016],[127.46453965,36.62763112],[127.46457417,36.62734983]]]}"
6477242,2018091,4315010800,43150001  ,충청북도 제천시1,충청북도 제천시 명동(서부사거리 부근),4,4,0,1,3,0,128.2057973,37.13415619,"{""type"":""Polygon"",""coordinates"":[[[128.20759393,37.13415619],[128.20755941,37.13387675],[128.20745717,37.13360806],[128.20729115,37.13336043],[128.20706771,37.13314338],[128.20679546,37.13296525],[128.20648484,37.13283289],[128.20614781,37.13275138],[128.2057973,37.13272385],[128.2054468,37.13275138],[128.20510976,37.13283289],[128.20479915,37.13296525],[128.20452689,37.13314338],[128.20430346,37.13336043],[128.20413743,37.13360806],[128.20403519,37.13387675],[128.20400067,37.13415619],[128.20403519,37.13443562],[128.20413743,37.13470431],[128.20430346,37.13495193],[128.20452689,37.13516898],[128.20479915,37.1353471],[128.20510976,37.13547946],[128.2054468,37.13556097],[128.2057973,37.13558849],[128.20614781,37.13556097],[128.20648484,37.13547946],[128.20679546,37.1353471],[128.20706771,37.13516898],[128.20729115,37.13495193],[128.20745717,37.13470431],[128.20755941,37.13443562],[128.20759393,37.13415619]]]}"
6477246,2018091,4315011300,43150002  ,충청북도 제천시2,충청북도 제천시 청전동(천주교청전동성당 부근),3,10,0,6,3,1,128.211456,37.15893794,"{""type"":""Polygon"",""coordinates"":[[[128.21325266,37.15893794],[128.21321814,37.1586586],[128.2131159,37.15839],[128.21294987,37.15814245],[128.21272644,37.15792547],[128.21245418,37.1577474],[128.21214357,37.15761508],[128.21180653,37.1575336],[128.21145603,37.15750608],[128.21110552,37.1575336],[128.21076849,37.15761508],[128.21045787,37.1577474],[128.21018562,37.15792547],[128.20996218,37.15814245],[128.20979616,37.15839],[128.20969392,37.1586586],[128.2096594,37.15893794],[128.20969392,37.15921728],[128.20979616,37.15948589],[128.20996218,37.15973343],[128.21018562,37.15995041],[128.21045787,37.16012847],[128.21076849,37.16026079],[128.21110552,37.16034227],[128.21145603,37.16036978],[128.21180653,37.16034227],[128.21214357,37.16026079],[128.21245418,37.16012847],[128.21272644,37.15995041],[128.21294987,37.15973343],[128.2131159,37.15948589],[128.21321814,37.15921728],[128.21325266,37.15893794]]]}"
6477471,2018091,4371035038,43710001  ,충청북도 청원군1,충청북도 청원군 남이면(가마교차로 부근),3,14,0,5,9,0,127.4716935,36.59598575,"{""type"":""Polygon"",""coordinates"":[[[127.47349014,36.59598575],[127.47345562,36.59570434],[127.47335338,36.59543375],[127.47318736,36.59518436],[127.47296392,36.59496578],[127.47269167,36.59478639],[127.47238105,36.59465309],[127.47204402,36.59457101],[127.47169351,36.59454329],[127.47134301,36.59457101],[127.47100597,36.59465309],[127.47069536,36.59478639],[127.4704231,36.59496578],[127.47019967,36.59518436],[127.47003364,36.59543375],[127.4699314,36.59570434],[127.46989688,36.59598575],[127.4699314,36.59626715],[127.47003364,36.59653774],[127.47019967,36.59678712],[127.4704231,36.5970057],[127.47069536,36.59718508],[127.47100597,36.59731838],[127.47134301,36.59740046],[127.47169351,36.59742817],[127.47204402,36.59740046],[127.47238105,36.59731838],[127.47269167,36.59718508],[127.47296392,36.5970057],[127.47318736,36.59678712],[127.47335338,36.59653774],[127.47345562,36.59626715],[127.47349014,36.59598575]]]}"
6477472,2018091,4377032000,43770001  ,충청북도 음성군1,충청북도 음성군 원남면(주택 부근),3,16,0,4,12,0,127.6430925,36.87148139,"{""type"":""Polygon"",""coordinates"":[[[127.64488914,36.87148139],[127.64485462,36.87120099],[127.64475238,36.87093136],[127.64458635,36.87068288],[127.64436292,36.87046507],[127.64409066,36.87028633],[127.64378005,36.87015351],[127.64344301,36.87007172],[127.64309251,36.8700441],[127.642742,36.87007172],[127.64240497,36.87015351],[127.64209435,36.87028633],[127.6418221,36.87046507],[127.64159866,36.87068288],[127.64143264,36.87093136],[127.6413304,36.87120099],[127.64129588,36.87148139],[127.6413304,36.87176178],[127.64143264,36.87203141],[127.64159866,36.87227989],[127.6418221,36.87249769],[127.64209435,36.87267643],[127.64240497,36.87280924],[127.642742,36.87289103],[127.64309251,36.87291865],[127.64344301,36.87289103],[127.64378005,36.87280924],[127.64409066,36.87267643],[127.64436292,36.87249769],[127.64458635,36.87227989],[127.64475238,36.87203141],[127.64485462,36.87176178],[127.64488914,36.87148139]]]}"
6477169,2018091,4413310200,44133001  ,충청남도 천안시 서북구1,충청남도 천안시 서북구 성정동(우영아파트 부근),4,8,0,2,6,0,127.1435807,36.8186485,"{""type"":""Polygon"",""coordinates"":[[[127.14537735,36.8186485],[127.14534283,36.81836791],[127.14524059,36.8180981],[127.14507457,36.81784944],[127.14485113,36.81763149],[127.14457888,36.81745262],[127.14426826,36.81731971],[127.14393123,36.81723786],[127.14358072,36.81721022],[127.14323022,36.81723786],[127.14289318,36.81731971],[127.14258257,36.81745262],[127.14231031,36.81763149],[127.14208688,36.81784944],[127.14192085,36.8180981],[127.14181861,36.81836791],[127.14178409,36.8186485],[127.14181861,36.8189291],[127.14192085,36.8191989],[127.14208688,36.81944756],[127.14231031,36.81966551],[127.14258257,36.81984437],[127.14289318,36.81997728],[127.14323022,36.82005912],[127.14358072,36.82008676],[127.14393123,36.82005912],[127.14426826,36.81997728],[127.14457888,36.81984437],[127.14485113,36.81966551],[127.14507457,36.81944756],[127.14524059,36.8191989],[127.14534283,36.8189291],[127.14537735,36.8186485]]]}"
6477215,2018091,4413310200,44133002  ,충청남도 천안시 서북구2,충청남도 천안시 서북구 성정동(유진주택 부근),3,5,0,3,2,0,127.1409464,36.82573511,"{""type"":""Polygon"",""coordinates"":[[[127.14274298,36.82573511],[127.14270846,36.82545454],[127.14260622,36.82518476],[127.1424402,36.82493612],[127.14221676,36.82471819],[127.14194451,36.82453933],[127.14163389,36.82440643],[127.14129686,36.82432459],[127.14094635,36.82429696],[127.14059585,36.82432459],[127.14025881,36.82440643],[127.1399482,36.82453933],[127.13967594,36.82471819],[127.13945251,36.82493612],[127.13928648,36.82518476],[127.13918424,36.82545454],[127.13914972,36.82573511],[127.13918424,36.82601567],[127.13928648,36.82628546],[127.13945251,36.82653409],[127.13967594,36.82675202],[127.1399482,36.82693086],[127.14025881,36.82706376],[127.14059585,36.8271456],[127.14094635,36.82717323],[127.14129686,36.8271456],[127.14163389,36.82706376],[127.14194451,36.82693086],[127.14221676,36.82675202],[127.1424402,36.82653409],[127.14260622,36.82628546],[127.14270846,36.82601567],[127.14274298,36.82573511]]]}"
6477473,2018091,4418035025,44180001  ,충청남도 보령시1,충청남도 보령시 청라면(버스승강장 부근),3,5,0,4,1,0,126.6391927,36.3797141,"{""type"":""Polygon"",""coordinates"":[[[126.64098934,36.3797141],[126.64095481,36.37943191],[126.64085257,36.37916056],[126.64068655,36.37891048],[126.64046311,36.37869128],[126.64019086,36.37851139],[126.63988025,36.37837772],[126.63954321,36.37829541],[126.6391927,36.37826761],[126.6388422,36.37829541],[126.63850516,36.37837772],[126.63819455,36.37851139],[126.63792229,36.37869128],[126.63769886,36.37891048],[126.63753283,36.37916056],[126.6374306,36.37943191],[126.63739607,36.3797141],[126.6374306,36.37999629],[126.63753283,36.38026764],[126.63769886,36.38051771],[126.63792229,36.3807369],[126.63819455,36.38091679],[126.63850516,36.38105046],[126.6388422,36.38113277],[126.6391927,36.38116056],[126.63954321,36.38113277],[126.63988025,36.38105046],[126.64019086,36.38091679],[126.64046311,36.3807369],[126.64068655,36.38051771],[126.64085257,36.38026764],[126.64095481,36.37999629],[126.64098934,36.3797141]]]}"
6477474,2018091,4479031022,44790001  ,충청남도 청양군1,충청남도 청양군 운곡면(주거 부근),3,9,0,3,6,0,126.8186871,36.49989285,"{""type"":""Polygon"",""coordinates"":[[[126.82048371,36.49989285],[126.82044919,36.4996111],[126.82034695,36.49934017],[126.82018093,36.49909048],[126.81995749,36.49887162],[126.81968524,36.49869201],[126.81937462,36.49855854],[126.81903759,36.49847636],[126.81868708,36.49844861],[126.81833658,36.49847636],[126.81799954,36.49855854],[126.81768893,36.49869201],[126.81741667,36.49887162],[126.81719324,36.49909048],[126.81702721,36.49934017],[126.81692497,36.4996111],[126.81689045,36.49989285],[126.81692497,36.50017461],[126.81702721,36.50044554],[126.81719324,36.50069523],[126.81741667,36.50091408],[126.81768893,36.50109368],[126.81799954,36.50122714],[126.81833658,36.50130933],[126.81868708,36.50133708],[126.81903759,36.50130933],[126.81937462,36.50122714],[126.81968524,36.50109368],[126.81995749,36.50091408],[126.82018093,36.50069523],[126.82034695,36.50044554],[126.82044919,36.50017461],[126.82048371,36.49989285]]]}"
6477135,2018091,4480038028,44800001  ,충청남도 홍성군1,충청남도 홍성군 갈산면(갈산농협가공공장 부근),3,10,0,2,8,0,126.5616834,36.60101601,"{""type"":""Polygon"",""coordinates"":[[[126.56348007,36.60101601],[126.56344554,36.60073462],[126.56334331,36.60046405],[126.56317728,36.60021468],[126.56295384,36.59999611],[126.56268159,36.59981673],[126.56237098,36.59968344],[126.56203394,36.59960136],[126.56168344,36.59957365],[126.56133293,36.59960136],[126.56099589,36.59968344],[126.56068528,36.59981673],[126.56041303,36.59999611],[126.56018959,36.60021468],[126.56002357,36.60046405],[126.55992133,36.60073462],[126.5598868,36.60101601],[126.55992133,36.6012974],[126.56002357,36.60156797],[126.56018959,36.60181733],[126.56041303,36.6020359],[126.56068528,36.60221527],[126.56099589,36.60234855],[126.56133293,36.60243063],[126.56168344,36.60245834],[126.56203394,36.60243063],[126.56237098,36.60234855],[126.56268159,36.60221527],[126.56295384,36.6020359],[126.56317728,36.60181733],[126.56334331,36.60156797],[126.56344554,36.6012974],[126.56348007,36.60101601]]]}"
6477457,2018091,4511112900,45111001  ,전라북도 전주시 완산구1,전라북도 전주시 완산구 서신동(서진빌딩 부근),4,8,0,1,7,0,127.1246288,35.83312315,"{""type"":""Polygon"",""coordinates"":[[[127.12642545,35.83312315],[127.12639093,35.83283899],[127.12628869,35.83256574],[127.12612267,35.83231392],[127.12589923,35.83209319],[127.12562698,35.83191204],[127.12531636,35.83177744],[127.12497933,35.83169455],[127.12462882,35.83166656],[127.12427832,35.83169455],[127.12394128,35.83177744],[127.12363067,35.83191204],[127.12335841,35.83209319],[127.12313498,35.83231392],[127.12296895,35.83256574],[127.12286671,35.83283899],[127.12283219,35.83312315],[127.12286671,35.83340731],[127.12296895,35.83368056],[127.12313498,35.83393238],[127.12335841,35.8341531],[127.12363067,35.83433424],[127.12394128,35.83446884],[127.12427832,35.83455172],[127.12462882,35.83457971],[127.12497933,35.83455172],[127.12531636,35.83446884],[127.12562698,35.83433424],[127.12589923,35.8341531],[127.12612267,35.83393238],[127.12628869,35.83368056],[127.12639093,35.83340731],[127.12642545,35.83312315]]]}"
6477163,2018091,4511313300,45113001  ,전라북도 전주시 덕진구1,전라북도 전주시 덕진구 팔복동4가(전주천교동단 부근),3,3,1,0,2,0,127.1043666,35.87004558,"{""type"":""Polygon"",""coordinates"":[[[127.1061632,35.87004558],[127.10612868,35.86976155],[127.10602644,35.86948843],[127.10586041,35.86923672],[127.10563698,35.8690161],[127.10536472,35.86883504],[127.10505411,35.8687005],[127.10471707,35.86861765],[127.10436657,35.86858967],[127.10401606,35.86861765],[127.10367903,35.8687005],[127.10336841,35.86883504],[127.10309616,35.8690161],[127.10287273,35.86923672],[127.1027067,35.86948843],[127.10260446,35.86976155],[127.10256994,35.87004558],[127.10260446,35.87032961],[127.1027067,35.87060273],[127.10287273,35.87085443],[127.10309616,35.87107505],[127.10336841,35.87125611],[127.10367903,35.87139064],[127.10401606,35.87147349],[127.10436657,35.87150146],[127.10471707,35.87147349],[127.10505411,35.87139064],[127.10536472,35.87125611],[127.10563698,35.87107505],[127.10586041,35.87085443],[127.10602644,35.87060273],[127.10612868,35.87032961],[127.1061632,35.87004558]]]}"
6477203,2018091,4513034000,45130001  ,전라북도 군산시1,전라북도 군산시 서수면(영창교 인근),4,19,0,5,14,0,126.8902333,35.977151,"{""type"":""Polygon"",""coordinates"":[[[126.89202989,35.977151],[126.89199537,35.97686735],[126.89189313,35.9765946],[126.8917271,35.97634323],[126.89150367,35.97612291],[126.89123141,35.97594209],[126.8909208,35.97580773],[126.89058376,35.97572499],[126.89023326,35.97569706],[126.88988275,35.97572499],[126.88954572,35.97580773],[126.8892351,35.97594209],[126.88896285,35.97612291],[126.88873941,35.97634323],[126.88857339,35.9765946],[126.88847115,35.97686735],[126.88843663,35.977151],[126.88847115,35.97743464],[126.88857339,35.97770739],[126.88873941,35.97795875],[126.88896285,35.97817907],[126.8892351,35.97835988],[126.88954572,35.97849424],[126.88988275,35.97857697],[126.89023326,35.97860491],[126.89058376,35.97857697],[126.8909208,35.97849424],[126.89123141,35.97835988],[126.89150367,35.97817907],[126.8917271,35.97795875],[126.89189313,35.97770739],[126.89199537,35.97743464],[126.89202989,35.977151]]]}"
